NAME,TYPE,SUBSCRIPTION,RESOURCE GROUP,LOCATION,STATUS,OPERATING SYSTEM,SIZE,OS LICENSING BENEFIT,PRIVATE IP ADDRESS,DISKS,VM GENERATION,IMAGE PLAN,TAGS,RESOURCE LINK
"azeu1xdsrdb01","Virtual machine","C-SAP-NONPROD-01","RG-EU1-SAN-DSR","East US","Stopped (deallocated)","Linux","Standard_M32ts","Azure Hybrid Benefit for Redhat","10.115.34.57","7","V2"," -","{""application"":""DSR"",""technical_contact"":""Update Required"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""9392366018"",""billing_status"":""BILLED"",""Delivery_Manager"":""scott.traverse@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Brandon.Golden@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""DB"",""release"":""R3W1"",""SOC2"":"" ""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-SAN-DSR/providers/Microsoft.Compute/virtualMachines/azeu1xdsrdb01"
"azeu1xsbaap01","Virtual machine","C-SAP-NONPROD-01","RG-EU1-SAN-SBA","East US","Running","Linux","Standard_D8ds_v4","Not enabled","10.115.32.34","2","V2","81-gen2","{""application"":""SBA"",""technical_contact"":""Update Required"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""OEL 8.5"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R4W6"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-SAN-SBA/providers/Microsoft.Compute/virtualMachines/azeu1xsbaap01"
"azeu1xsbadb01","Virtual machine","C-SAP-NONPROD-01","RG-EU1-SAN-SBA","East US","Running","Linux","Standard_M416s_8_v2","Azure Hybrid Benefit for Redhat","10.115.34.179","3","V2","82sapha-gen2","{""application"":""SBA"",""technical_contact"":""Update Required"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""DB"",""release"":""R4W6"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-SAN-SBA/providers/Microsoft.Compute/virtualMachines/azeu1xsbadb01"
"AZEU1XSBRAP01","Virtual machine","C-SAP-NONPROD-01","RG-EU1-SAN-SBR","East US","Running","Linux","Standard_E16ds_v4","Not enabled","10.115.32.32","2","V1"," -","{""application"":""S4 Project"",""technical_contact"":""Deepak.Khyadi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""REQ0410628 "",""cost_center"":""9092370050"","" Billing Status "":""BILLED"","" environment"":""NONPROD"",""PSL"":""SAP""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-SAN-SBR/providers/Microsoft.Compute/virtualMachines/AZEU1XSBRAP01"
"AZEU1XSBRDB01","Virtual machine","C-SAP-NONPROD-01","RG-EU1-SAN-SBR","East US","Running","Linux","Standard_M416ms_v2","Azure Hybrid Benefit for Redhat","10.115.34.10","2","V2"," -","{""application"":""S4 Project"",""cost_center"":""9092370050"",""environment_type"":""NONPROD"",""technical_contact"":""Deepak Khyadi"",""request_number"":""REQ0410627"","" environment"":""NONPROD"","" Billing Status "":""BILLED"",""PSL"":""SAP""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-SAN-SBR/providers/Microsoft.Compute/virtualMachines/AZEU1XSBRDB01"
"azeu1xtecap01","Virtual machine","C-SAP-NONPROD-01","RG-EU1-DEV-TEC","East US","Running","Linux","Standard_D8ds_v4","Not enabled","10.115.32.135","2","V2"," -","{""application"":""TEC"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""psl"":""ASG""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-DEV-TEC/providers/Microsoft.Compute/virtualMachines/azeu1xtecap01"
"azeu1xtecdb01","Virtual machine","C-SAP-NONPROD-01","RG-EU1-DEV-TEC","East US","Running","Linux","Standard_M64ms","Azure Hybrid Benefit for Redhat","10.115.34.98","8","V2"," -","{""application"":""TEC"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""DB"",""release"":""R4W2"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-DEV-TEC/providers/Microsoft.Compute/virtualMachines/azeu1xtecdb01"
"AZEUPSAPMFT01","Virtual machine","C-SAP-PROD-01","c-sap-prod-eus-mft-rg","East US","Running","Windows","Standard_D8s_v3","Azure Hybrid Benefit for Windows","10.115.37.26","2","V1"," -","{""application"":""MFT"",""environment_type"":""PROD"",""technical_contact"":""Jimmy.Minnick@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""RITM0262605"",""billing_status"":""BILLED"",""Delivery_Manager"":""Satyam Ravula <Satyam.Ravula@halliburton.com>"",""psl"":""Development and Support"",""it_managed"":""TRUE""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-eus-mft-rg/providers/Microsoft.Compute/virtualMachines/AZEUPSAPMFT01"
"AZEUPSAPMFT02","Virtual machine","C-SAP-PROD-01","C-SAP-PROD-EUS-MFT-RG","East US","Running","Windows","Standard_D8s_v3","Azure Hybrid Benefit for Windows","10.115.37.25","2","V1"," -","{""application"":""MFT"",""technical_contact"":""Jimmy.Minnick@halliburton.com"",""environment_type"":""PROD"",""request_number"":""RITM0262605"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""Satyam Ravula <Satyam.Ravula@halliburton.com>"",""psl"":""IT"",""it_managed"":""TRUE""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/C-SAP-PROD-EUS-MFT-RG/providers/Microsoft.Compute/virtualMachines/AZEUPSAPMFT02"
"AZEUS4IMP01","Virtual machine","C-SAP-NONPROD-01","C-SAP-NONPROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_DS3_v2","Azure Hybrid Benefit for Windows","10.115.32.69","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""cost_center"":""9097070050"",""environment_type"":""NONPROD"",""technical_contact"":""Alwin.Sebastiar2@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com;"",""request_number"":""RITM0310226"",""billing_status"":""BILLED"",""psl"":""ASG"",""it_managed"":""TRUE"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/C-SAP-NONPROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUS4IMP01"
"AZEUS4IMP02","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_DS3_v2","Azure Hybrid Benefit for Windows","10.115.32.8","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""NONPROD"",""technical_contact"":""Alwin.Sebastiar2@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""request_number"":""RITM0310226"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""psl"":""ASG"",""it_managed"":""TRUE"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4IMP02"
"AZEUS4IMP03","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D2_v2","Azure Hybrid Benefit for Windows","10.115.32.100","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""NONPROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""request_number"":""SCTASK0683342"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4IMP03"
"AZEUS4IMP04","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D8_v3","Azure Hybrid Benefit for Windows","10.115.32.104","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""SCTASK0739314"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4IMP04"
"AZEUS4IMP05","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D8_v3","Azure Hybrid Benefit for Windows","10.115.32.105","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""SCTASK0739314"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4IMP05"
"AZEUS4IMPDB01","Virtual machine","C-SAP-NONPROD-01","C-SAP-NONPROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D8as_v4","Azure Hybrid Benefit for Windows","10.115.32.96","6","V1"," -","{""application"":""S4 Implementation"",""technical_contact"":""satyam.ravula@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""RITM0260728"",""cost_center"":""9092370050"",""billing_status"":""BILLED"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""psl"":""Development and Support"",""it_managed"":""TRUE""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/C-SAP-NONPROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUS4IMPDB01"
"AZEUS4SBPA01","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D2_v2","Azure Hybrid Benefit for Windows","10.115.32.192","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""NONPROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com "",""request_number"":""SCTASK0733718"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4SBPA01"
"AZEUS4SBPA02","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D2_v2","Azure Hybrid Benefit for Windows","10.115.32.20","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com "",""environment_type"":""NONPROD"",""request_number"":""SCTASK0733719"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4SBPA02"
"AZEUS4SBPA03","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D2_v2","Azure Hybrid Benefit for Windows","10.115.32.218","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""NONPROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com "",""request_number"":""SCTASK0733720"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4SBPA03"
"AZEUS4SBPA04","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D4s_v3","Azure Hybrid Benefit for Windows","10.115.32.220","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com "",""environment_type"":""NONPROD"",""request_number"":""SCTASK0733721"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4SBPA04"
"AZEUS4SBPA05","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D2_v2","Azure Hybrid Benefit for Windows","10.115.32.230","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""NONPROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com "",""request_number"":""SCTASK0733722"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4SBPA05"
"AZEUS4SBPA06","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D4s_v3","Azure Hybrid Benefit for Windows","10.115.32.231","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""NONPROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com "",""request_number"":""SCTASK0733723"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4SBPA06"
"AZEUS4SBPA07","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D2_v2","Azure Hybrid Benefit for Windows","10.115.32.246","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""NONPROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com "",""request_number"":""SCTASK0733724"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4SBPA07"
"AZEUS4SBPA08","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.33.139","2","V1"," -","{""application"":""S4 SBPA Implementation"",""technical_contact"":""Gurjeet.Sodhi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""SCTASK0939420"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""IT""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4SBPA08"
"AZEUS4SBPA09","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.32.143","2","V1"," -","{""application"":""S4 SBPA Implementation"",""technical_contact"":""Gurjeet.Sodhi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""SCTASK0976549"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""IT""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUS4SBPA09"
"AZEUSBPAIMP01","Virtual machine","C-SAP-PROD-01","C-SAP-PROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.36.14","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""PROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""cost_center"":""9097070050"",""request_number"":""SCTASK0814079"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/C-SAP-PROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUSBPAIMP01"
"AZEUSBPAIMP02","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.19","2","V1"," -","{""application"":""S4 SBPA Implementation"",""environment_type"":""PROD"",""technical_contact"":""Gurjeet.Sodhi@halliburton.com"",""cost_center"":""9097070050"",""request_number"":""SCTASK0936830"",""billing_status"":""BILLED"",""psl"":""IT""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSBPAIMP02"
"AZEUSBPAIMP03","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.20","2","V1"," -","{""application"":""S4 SBPA Implementation"",""technical_contact"":""Gurjeet.Sodhi@halliburton.com"",""environment_type"":""PROD"",""request_number"":""SCTASK0939422"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""IT""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSBPAIMP03"
"AZEUSBPAIMP04","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.21","2","V1"," -","{""application"":""S4 SBPA Implementation"",""environment_type"":""PROD"",""technical_contact"":""Gurjeet.Sodhi@halliburton.com"",""cost_center"":""9097070050"",""request_number"":""SCTASK0976550"",""billing_status"":""BILLED"",""psl"":""IT""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSBPAIMP04"
"AZEUSNPRDSBPA01","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D2_v2","Azure Hybrid Benefit for Windows","10.115.33.132","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""SCTASK0739316"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSNPRDSBPA01"
"AZEUSNPRDSBPA02","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D2_v2","Azure Hybrid Benefit for Windows","10.115.33.133","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""SCTASK0739317"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSNPRDSBPA02"
"AZEUSNPRDSBPA03","Virtual machine","C-SAP-NONPROD-01","C-SAP-NONPROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D2_v2","Azure Hybrid Benefit for Windows","10.115.33.134","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""SCTASK0739319"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/C-SAP-NONPROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUSNPRDSBPA03"
"AZEUSNPRDSBPA04","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D2_v2","Azure Hybrid Benefit for Windows","10.115.33.135","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""SCTASK0739315"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSNPRDSBPA04"
"AZEUSNPRDSBPA05","Virtual machine","C-SAP-NONPROD-01","C-SAP-NONPROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D2_v2","Azure Hybrid Benefit for Windows","10.115.33.136","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""NONPROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""request_number"":""SCTASK0814080"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/C-SAP-NONPROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUSNPRDSBPA05"
"AZEUSPRDIMP01","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D3_v2","Azure Hybrid Benefit for Windows","10.115.36.48","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""PROD"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""cost_center"":""9097070050"",""request_number"":""SCTASK0687171"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP01"
"AZEUSPRDIMP02","Virtual machine","C-SAP-PROD-01","C-SAP-PROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D3_v2","Azure Hybrid Benefit for Windows","10.115.36.63","2","V1"," -","{""environment_type"":""PROD"",""application"":""ASG - Robotics Process Automation"",""cost_center"":""9097070050"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""request_number"":""SCTASK0687172"",""billing_status"":""BILLED"",""sub_psl"":""ASG - Robotics Process Automation"",""psl"":""ASG""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/C-SAP-PROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP02"
"AZEUSPRDIMP03","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D3_v2","Azure Hybrid Benefit for Windows","10.115.36.64","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""PROD"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""cost_center"":""9097070050"",""request_number"":""SCTASK0687173"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP03"
